id_nom_voie;nom_voie
1113;RESIDENCE DUC DE NORMANDIE
1114;MORLAND
1115;GABRIELLE JOSSERAND
1116;D ARENES
1117;DE RIVOLI
1118;DES BLANCS MANTEAUX
1119;DE LA CERISAIE
1120;VICTOR DURUY
1121;DU PIOCH
1122;DE LA MARE PLATE
1123;ASSALIT
1124;PIERRE MENDES FRANCE
1125;MAURICE CLAVEL
1126;HEROLD
1127;GLORIA
1128;SOUCHAL
1129;BOILEAU
1130;SPITALIERI
1131;SAINT ENNEMOND
1132;JEAN GIONO
1133;CORNICHE FLEURIE
1134;DU BOUCHET
1135;RODIER
1136;DE LA PIERRE LEVEE
1137;DES LONGS PRES
1138;PIERRE DUMOND
1139;NEUVE DES BOULETS
1140;PERRONET
1141;DES TEMPLES
1142;DU BOIS DE BOULOGNE
1143;NIEL
1144;JEAN PIERRE TIMBAUD
1145;DE LA TOURELLE
1146;RENNEQUIN
1147;IMM CLAIR SOLEIL
1148;MARQUET
1149;DES URSULINES
1150;DU CHATEAU D EAU
1151;BEAUMELLE
1152;DE LOURDES
1153;ANTOINE BRUN
1154;H DE TOCQUEVILLE
1155;JEAN D ESTIENNE D ORVES
1156;D AMSTERDAM
1157;HINCMAR
1158;DU PRESIDENT ROOSEVELT
1159;GR  RUE CHARLES DE GAULLE
1160;HENRY MONNIER
1161;DU CHANGE
1162;DES CHAMPS ELYSEES
1163;DE RAFORT
1164;DU MARECHAL JOFFRE
1165;DES CHARDONNERETS
1166;DU CLOS DES OLIVIERS
1167;FERNAND MARQUIGNY
1168;DU VELODROME
1169;MARIE CURIE
1170;ORDENER
1171;MONTCALM
1172;HEBERT
1173;DE MARVIGNES
1174;EDOUARD MANET
1175;DE L AQUEDUC
1176;MANIN
1177;DE SUCY
1178;ARTHUR BRIERE
1179;DE LA PORTE DE BRIE
1180;FRANCOIS MITTERRAND
1181;JULES DIDIER
1182;CAVALLOTTI
1183;DES MARTYRS
1184;DES MERISIERS
1185;DE DIANE
1186;ANDRE BONNENFANT
1187;LLOYD GEORGE
1188;DU MAQUIS DE L OISA
1189;CHOISY
1190;DE SAINT LOUP
1191;VOIE DU SUD
1192;DE L OUEST
1193;DE PONTIVY
1194;DU PRIEURE
1195;DU PETIT PUITS
1196;SAINT GEORGES
1197;BLANQUI
1198;JEAN COCTEAU
1199;DE LA SOURCE
1200;DE LAYE
1201;DE FORBIN
1202;TARGUIST
1203;LES VILLAGEOISES
1204;DE LA RESIDENCE ST MURY
1205;DE MARNES
1206;FORTIA
1207;LE LAUZAS
1208;DE L ARLANDAZ
1209;JEANNE - MARIE CELU
1210;MADRAGUE VILLE
1211;ANDRE CHENIER
1212;DE SAINTE MARGUERITE
1213;BAILLY
1214;DU MOULIN A VENT
1215;MYKONOS
1216;RENE
1217;DE JARDY
1218;MASSUE
1219;DES BOUCHERS
1220;MASSON
1221;JOUANETOTTE
1222;MARYLAND 2
1223;SAINT AUBERT
1224;DU PAVE
1225;ALEXANDRE DESROUSSEAUX
1226;DE LORRAINE
1227;DE BELGIQUE
1228;DE PORT MARIA
1229;LE PRE AU BOIS
1230;COROT
1231;FRANKLIN ROOSEVELT
1232;DES CANNETTES
1233;DE LA TOISON D OR
1234;DE CHATEAU GOMBERT
1235;DES PETITS MARAIS
1236;DU CLOS DU PARC
1237;DE VALDONNE
1238;DE LA TOURAQUE VAUGRENIER
1239;DOCTEUR ESCAT
1240;DE SAINT OLIVE
1241;BEL AIR
1242;FOUNJUT
1243;DU CAPITAINE GEORGES FACQ
1244;DES URSULES
1245;VICTOR BASCH
1246;DESAIX
1247;DES ILAIRES
1248;FRONT DE MER
1249;DE TESSANCOURT
1250;DES VIEUX CYPRES
1251;DES CAPUCINS
1252;DES TISSERANDS
1253;DU DOCTEUR PEPIN
1254;DU VAL
1255;CAVAIGNAC
1256;CHARLES DE FOUCAULD
1257;HAWAI
1258;SAINT ROCH
1259;DE L EUROPE
1260;CHARLES LAFORGE
1261;LAGRAVERE
1262;DENIS PAPIN
1263;RAOUL BRIQUET
1264;DES CARMES
1265;RENE DUCROS
1266;DE LA CHAPELLE
1267;MONTEE DU FELIBRIGE
1268;GEORGES MOREY
1269;COUR DU MOULIN
1270;ALFRED NODET
1271;D ANVERS
1272;DU GENERAL HOCHE
1273;STATION DE SAINT JEAN
1274;DE LA FERTE ALAIS
1275;DU CHEMIN DE FER
1276;WURTZ
1277;ANDRE LE NOTRE
1278;DE L ABBE HENRION
1279;DES LANDAIS
1280;DU PRE
1281;SAINT LOUIS
1282;MARDILLY
1283;AUCCIULA
1284;OREE DE LA BRACONNE
1285;DANIELLE CASANOVA
1286;THOMAS BOUCHARD
1287;DE LA RAIMBAUDERIE
1288;MALBEC
1289;DE L HOTEL DE VILLE
1290;DU COTEAU
1291;JEAN DE BERNARDY
1292;MAURICE DOLIGER
1293;PIERRE SCIZE
1294;DE NORVEGE
1295;DU MARECHAL FAYOLLE
1296;DE BRIORD
1297;CONDORCET
1298;DU CAMPAGNOL
1299;DU PLAN DE MEURET
1300;RIVAY
1301;HENRI FEULARD
1302;BOBILLOT
1303;DU SOUS MARIN L EURYDICE
1304;RAVEL
1305;DU BOIS BOULOGNE
1306;DES COLLINES DE TAMARIS
1307;ALPHAND
1308;ROSIERS BELLEVUE
1309;DU LOT LA BANETTE
1310;DU DOCTEUR LEQUEUX
1311;STE DES CHATAIGNIERS
1312;DES ROSIERS
1313;CYRILLE BESSET
1314;DES BOURGOGNES
1315;DU PETIT PONT
1316;DU CHAPEAU BERGER
1317;DU ROI DE ROME
1318;DES LANDES DE LA PLEE
1319;DU DOC SCHWEITZER
1320;DE L EGLISE ST IDEUC
1321;MOURAUD
1322;VOLTAIRE
1323;PAPE JEAN 23
1324;EMILE CAILLOL
1325;DE SEIGNOSSE
1326;ALBERT SARRAULT
1327;DES TREUILS
1328;URBAIN LE VERRIER
1329;LE MOZART
1330;DE L HOSTEL DIEU
1331;DE DUNKERQUE
1332;BEAU
1333;LA GRANGE AUX BELLES
1334;CHATEAUBRIAND
1335;MAURICE HAURIOU
1336;DE DOUAI
1337;L ABBE GREGOIRE
1338;MONT VERNON I
1339;LA CARAQUE MERLIN MARINE
1340;DE LA ROCHE DU ROI
1341;DU DEPARTEMENT
1342;STEPHANE MALLARME
1343;DES BOUGAINVILLIES
1344;MARCELLIN BERTHELOT
1345;FRANCOIS-R CHATEAUBRIAND
1346;DE LA CHARPENTERIE
1347;DE LA CARRIERE
1348;DE REUIL
1349;DU JARDIN DES HORTENSIAS
1350;PONS CAPDENIER
1351;YVES TOUDIC
1352;DES COTEAUX
1353;CORALLI
1354;DUPERREY
1355;ELIANE JEANNIN GARREAU
1356;DU LAITIER
1357;DE LA LAUNE
1358;FRANCOIS GODIN
1359;MAGRESSOLLES
1360;DOCT NOEL FRANCHINI
1361;JULIEN GALLE
1362;JEAN MERMOZ
1363;DE LA GUEULE DU FOUR
1364;DU DOUX
1365;DE JEMMAPES
1366;DE LA CORNICHE
1367;RAOUL COUTANT
1368;DES ALIZES
1369;FAURIEL
1370;CHARLES V
1371;NATIONALE 6
1372;DE L ABBE BONPAIN
1373;DE PARIS CD 84
1374;MARIE PARADIS
1375;LE COURLIS MERLIN OCEAN
1376;HECTOR BERLIOZ
1377;STE MARIE
1378;LES MAISONS DE LA MER
1379;DE MAUBEUGE
1380;DES MONTILLES
1381;DES BLEUETS
1382;BROCA
1383;BOYER BARRET
1384;DU POITOU
1385;EUGENE BABOULENE
1386;DU REGARD
1387;DE LA MARSEILLAISE
1388;GAMBARD
1389;DES FOSSES DE NOISY
1390;DESPREZ
1391;ALFRED DUTHIL
1392;FRANCOIS LEROUX
1393;LIONEL TERRAY
1394;DAUPHINE
1395;MILLERET DE BROU
1396;DU MAL DELATTREDETASSIGNY
1397;DU REDON
1398;LE PELLETIER
1399;DE LA LOGE
1400;JEAN-BAPTISTE CHARCOT
1401;DES COTTAGES
1402;DES FENOTS
1403;DU MAL LYAUTEY
1404;ABBE DE L EPEE
1405;PELLETIER
1406;LE MOULIN DE VILLOISON
1407;JEAN MARIDOR
1408;DE LA BILANGE
1409;DE BOURBON
1410;D ANGIVILLER
1411;RAOUL PONCHON
1412;SULLY
1413;DE LATTRE DE TASSIGNY
1414;DE LA GALOCHE
1415;LES GAILLES
1416;MARECHAL LECLERC
1417;HENRI DUNANT
1418;DU ROUET
1419;DE SMYRNE
1420;ROGER BRUN
1421;MICHEL RICARD
1422;ALBERT DE LAPPARENT
1423;EL MARIANT
1424;D ANTONY
1425;DES CHARMES
1426;LIANDIER
1427;CAMOIN JEUNE
1428;DE MORA
1429;DE VANVES
1430;DE VARIZE
1431;CASTAGNARY
1432;DE VALENTON
1433;MIZON
1434;EDEN PLAGE
1435;DES BLANCS MOUCHONS
1436;DES PROMENADES POPULLE
1437;DU MARCHE AUX POISSONS
1438;DES CRIEURS
1439;LYAUTEY
1440;HENRI GINOUX
1441;D AUBAGNE
1442;CLE DES CHAMPS
1443;D ELBEUF
1444;LHOMOND
1445;DE LA CHEVALERIE
1446;DE LA FONTAINE GRELOT
1447;SENAC
1448;SURCOUF
1449;DE LA MUSIQUE
1450;ST AVY
1451;RAYMOND ARON
1452;VELTRO
1453;MAURICE SAVIN
1454;BOIELDIEU
1455;SAINTE MARIE
1456;JACQUES TATI
1457;RENE SALLE
1458;DE LA RESISTANCE
1459;BENEDIT
1460;CARMEN AMAYA
1461;VULPIAN
1462;DU CONSUL GEN NORDLING
1463;DU GAL DELESTRAINT
1464;DE TANGER
1465;DE LA GRANDE CHARBONNIERE
1466;DU PROFESSEUR DUBOS
1467;DE MADRID
1468;DU PLACAGE
1469;AUGUSTE RENOIR
1470;BOTTA
1471;RESIDENCE
1472;DE CHALIN
1473;POPINCOURT
1474;LES JARDINS CONVIVIALES
1475;DU SAHEL
1476;DU DOC LANNELONGUE
1477;ANCIENS COMBATTANTS AFR N
1478;DU RANELAGH
1479;DU GAL APPERT
1480;MORAND
1481;MARC SANGNIER
1482;DU JET D EAU
1483;DE LA GAILLARDIERE
1484;CHASTILLON
1485;RIEUSSEC
1486;DANIELE CASANOVA
1487;VILLARD LE HAUT
1488;DE LA GRIVE
1489;MURAT
1490;ARISTIDE MAILLOL
1491;PARC DE LA MANDALLAZ
1492;PARKING SAINT GUIREC
1493;ST PAUL
1494;AUGUSTE DURU
1495;DES COMMANDOS D AFRIQUE
1496;PAUL VALERY
1497;CHARLES MOSSANT
1498;DU HUIT MAI 1945
1499;FLACHAT
1500;NICOLAS LAUGIER
1501;D ETAPLES
1502;PAUL HOCHART
1503;DE LA MARINE
1504;DE LA CONVENTION
1505;DE CHATEAU LANDON
1506;RANQUE
1507;DES HALLES
1508;JOSEPH AUDIFFREN
1509;PROVENCE PARC
1510;COL DE VILLEFRANCHE
1511;JACQUES DEMY
1512;AMIRAL LALANDE
1513;ARENE CROS
1514;LES TERRASSES DE LA MARINA
1515;ALCIDE DE GASPERI
1516;GRAND RUE
1517;DU 8 MAI 1945
1518;D ENFER
1519;LEONARD DE VINCI
1520;DE LA VILLE MARTIN
1521;FELIX FAURE
1522;DE HUNINGUE
1523;LE BAN SAINT DIE
1524;DE LA REINE BLANCHE
1525;JEAN ACHARD
1526;MARINONI
1527;CIGALOUN
1528;DAUPHIN
1529;U PIOPU PADULE
1530;DU MARTROI
1531;DE L HOPITAL
1532;TERRASSES DE BEAUREGARD
1533;CORBET
1534;GRANDE RUE HAUTE
1535;DU COIN
1536;TRISTAN CORBIERE
1537;DE LA PEROUSE
1538;DU HAUT D AULNY
1539;DE MENIVAL
1540;GEN DE GAULLE
1541;DE BOISSY
1542;CAILLAUX
1543;DE RIOTTIER
1544;ADOLPHE CHERIOUX
1545;DE BRAY
1546;DE SAINT NOM
1547;MURILLO
1548;DE LA TRINITE
1549;ST REMY
1550;J BAPTISTE LEBAS
1551;LAZARE RAIBERTI
1552;JOUFFROY D'ABBANS
1553;DE LA PRAIRIE AU DUC
1554;DES LANTANAS
1555;DU COTTAGE
1556;CHARLES CERRATO
1557;DU DOCTEUR SCHWEITZER
1558;MADEMOISELLE
1559;D'AGNAREDDA
1560;ANDRE MORIZET
1561;ESPACOTEL
1562;PIZAY
1563;DE FONTAINE ECU
1564;DU VALLON DE FARINE
1565;SARRET DE COUSSERGUES
1566;DU GAL CHARLES DE GAULLE
1567;ALDEBERT
1568;LA CONDAMINE
1569;JEAN MARIE PERRET
1570;AUGUSTE CLEMENT
1571;DES BERGERS
1572;DU PONT NEUF
1573;VELASQUEZ
1574;PAU CASALS
1575;DE PUSY
1576;THARREAU
1577;BAIE DES ANGES COMMODOR
1578;DES FAISANS
1579;NAVIER
1580;DES CEPES
1581;CAMBON
1582;REVERSELEUX
1583;PELOUZE
1584;CHINARD
1585;DU TELEGRAPHE
1586;DES NENUPHARS
1587;FRANCOIS DE BADTS
1588;APOLLO AV MARIANNE
1589;LES CIGALES
1590;DES CHATAIGNIERS
1591;BALZAC
1592;DE SAINTE BARBE
1593;GEORGES SIMENON
1594;SIMONE SEAILLES
1595;LAURENTI
1596;MARCEL DASSAULT
1597;DES ROCHES
1598;DE LA MONESSE
1599;GEORGETTE AGUTTE
1600;BLANCHE
1601;CHARRAS
1602;DE VARISSAN
1603;DES HESPERIDES
1604;DES BAUVES
1605;DES PEUPLIERS
1606;DE LA GABELLE
1607;DES FOSSES DU CHATEAU
1608;DES NATIONS
1609;EUGENIE
1610;HONORE DE BALZAC
1611;RES LA CORNICHE DU MONT
1612;DU GAL JOINVILLE
1613;DU 4 SEPTEMBRE
1614;RABELAIS
1615;DES TERNES
1616;DU PORT FIDELE
1617;DE PRESLES
1618;ROYALE
1619;DES MOINES
1620;PRESIDENT KENNEDY
1621;DE LA MEZIERE
1622;JEAN BAPTISTE LEGENDRE
1623;PAUL ELUARD
1624;DES EDELWEISS
1625;BORDE
1626;DU PETIT CHATEAU
1627;BERTHIER
1628;DEPARTEMENTALE 559
1629;THOREL
1630;DU PONT DE BARROY
1631;DE THUET
1632;DE BEAUVERT
1633;DU BORN
1634;DU CLOS
1635;DU GENERAL FOY
1636;DE STRASBOURG
1637;DE LA MERLETTE
1638;GANNERON
1639;DE BEZIERS
1640;DES CIGOGNES
1641;ALEXANDRE DESROUSSEAUX LOM
1642;D ALLERAY
1643;LOUIS MORON
1644;DU LOT LA MIOLANE
1645;PILET
1646;OCTAVE FEUILLET
1647;BONNE BRISE
1648;DE L EVANGILE
1649;DU PERRIER
1650;GOYA
1651;DU SIX JUIN
1652;DE ST LOUIS
1653;DU CHANCELIER
1654;DES COLIBRIS
1655;DU BOURG
1656;RENE CASSIN
1657;NICOLAS LEBLANC
1658;DE SUEDE
1659;ALPHONSE LEGAULT
1660;DE MONTESPAN
1661;GUSTAVE PEREIRE
1662;LENINE
1663;DE BIZALEIX
1664;MOLIERE
1665;ANDRE AUDOLI
1666;VERTE
1667;ROGER MORDREL
1668;AMEDEE RONIN
1669;EMPIRE FINOSELLO
1670;DES BASSES BAROLLES
1671;MARCELLIN ALBERT
1672;DU LOCH
1673;DE BEYRES
1674;FRANCOIS MASSABO
1675;DU NOUVEAU MONDE
1676;DE L ORAGE
1677;DU RUISSEAU
1678;DES MAILLETS
1679;VICTOR TASSINI
1680;JACQUES DUCLOS
1681;DE GUIRAUTON
1682;ANSE CARITAN
1683;PARTOUNEAUX
1684;DE CRETEIL
1685;DE BEL ORME
1686;LES QUATRE VENTS
1687;ANNE AMIEUX
1688;DES BOSQUETS
1689;DE LA MONTGN STE GENEVIEVE
1690;DE MELUN
1691;DE LA GREVE
1692;D HOEDIC
1693;EMILE DUCLAUX
1694;BREA
1695;VISCONTI
1696;DE LA PTE DE GRAVE
1697;DU CLOS SAINT VINCENT
1698;FRANCOIS COUPERIN
1699;ROUTE D'IRIGNY
1700;DE ROSNY
1701;PLUME VERT
1702;DU CENTRE
1703;LA HOUBLONNIERE
1704;COLLINES DU SALARIO
1705;EDMOND D ESCLEVIN
1706;ANTONIN
1707;DE LA GARENNE
1708;SAINT HONORAT
1709;DELPECH
1710;DU VOULLIEN
1711;DE L OBIOU
1712;DE LA MAIRIE
1713;BICHAT
1714;DE PREIZE
1715;ACHILLE PINTEAUX
1716;CRAMPEL
1717;MALESHERBES
1718;LE PETIT BOIS
1719;EMILE BINDA
1720;DES GORGUES
1721;EDMOND ROSTAND
1722;PIERRE PAUILHAC
1723;DE ROHAN
1724;ARTHUR CHEVALIER
1725;DE GASCOGNE
1726;DE LA PLEIADE
1727;HUGUES LE ROUX
1728;DE LA THURROYE
1729;DES POTIERS
1730;RENE BOULANGER
1731;DES COURTILS VAUGRENIER
1732;DU RECTEUR PIERRE MOISY
1733;HANNEQUIN
1734;GUERIN
1735;DU PEINTRE SISLEY MORET
1736;GROUARD
1737;LES BAINS
1738;DE L ILETTE
1739;DE BERCY
1740;DES PLUMERAIES
1741;DE LA GARONNETTE
1742;CHANCE MILLY
1743;MONTRIEUX
1744;DE LA SELLERIE
1745;OBERKAMPF
1746;IMM LE SIKKIM
1747;DE L ILE
1748;D HONNEUR
1749;DU VIADUC
1750;JEAN MASCRE
1751;ROUBION
1752;LOUIS BOILET
1753;BELLE ETOILE
1754;DES FONTAINES
1755;VVE LINDET GIRARD
1756;DU BEAL
1757;D ESTIMAUVILLE
1758;BREMONTIER
1759;DE CHANGIS
1760;TURENNE
1761;JEAN YOLE
1762;MASSILLON
1763;DU MONT VALERIEN
1764;ALBERT CAMUS
1765;DE L EST
1766;DE LA MORANDIERE
1767;LA ROCHE
1768;VINCENT AURIOL
1769;DE LIMAYRAC
1770;DU DOCTEUR RICHELOT
1771;DES BREGUIERES
1772;JURGEN HEYER
1773;BURDEAU
1774;DES LINANDES VERTES
1775;DE ST LEONARD
1776;SAINTE MARGUERITE
1777;DU 11 NOVEMBRE
1778;PROFESSEUR THIROLOIX
1779;DE MONTFERMEIL
1780;DE LA BUFFA
1781;DU QUATRE SEPTEMBRE
1782;CLEMENT BEL
1783;QUATORZE JUILLET
1784;DES JARDINIERS
1785;DES BRUYERES
1786;DE MONTOLIVET
1787;BEAUSEJOUR
1788;HAMEAUX DU CROUESTY
1789;BASSE
1790;CASSINI
1791;FRANCOISE SAGAN
1792;JOSEPH KESSEL
1793;DE L ENCLOS
1794;LE FOLL
1795;JEAN DUSSOURD
1796;DE LA CORROIERIE
1797;BECQUART
1798;DE LA CONCORDE
1799;DE LONG
1800;DARBLAY
1801;ALEXANDRA DAVID NEEL
1802;DE CONCY
1803;COLBERT
1804;PERRICHONT
1805;RAOUL DUFY
1806;ERNEST LAVAL
1807;DES FRERES PONCELET
1808;DU SEXTANT
1809;DE L ABBE FERRY
1810;DE BOULOGNE
1811;DE CHOISY
1812;RAYMOND MARCHERON
1813;GUERRIER
1814;DES POMMIERS
1815;FOURY
1816;BOUVET
1817;DE LA BARRE
1818;PLAINE DU ROYON
1819;ARMAND DE LA ROCHETTE
1820;HENRI DOBERT
1821;GUSTAVE GARRISSON
1822;JEAN ROBERT
1823;DU GENERAL CEREZ
1824;DE FRIEDLAND
1825;PETITE CAROLINE
1826;VILLE PEPIN
1827;POULLAIN DUPARC
1828;DE MOSCOU
1829;DE LA SARDAGNE
1830;BOULBONNE
1831;BELLIARD
1832;DES PLANTIERS
1833;DE SOTTEVILLE
1834;DE L ABBE GROULT
1835;CHARLES MICHELS
1836;MARIE HENRIETTE
1837;ROBESPIERRE
1838;DE LA MUETTE
1839;ARMAND GUILLEBAUD
1840;THEOPHILE GAUTIER
1841;FANTIN LATOUR
1842;BEAUVERT
1843;LORNE
1844;ANTOINE FUET
1845;JEAN FRANCOIS MILLET
1846;DE SAINT GALMIER
1847;CHAUVINIERE
1848;DES ARONDIERES
1849;VIEILLE DU TEMPLE
1850;DE L ARCHEVECHE
1851;DE LA COLLE
1852;DES FRAMBOISIERS
1853;DE NAVARROSSE
1854;RSE NORD
1855;DE LATRILLETTE
1856;COURMONT
1857;LABELONYE
1858;VIEILLE HALLE
1859;SAINT SIMON
1860;DE L EGLISE MORET
1861;DU BOEUF
1862;LES JONQUILLES
1863;DES BENARDS
1864;DANTON
1865;ELISA LEMONNIER
1866;LES NOUVEAUX HORIZONS
1867;LANDOUZY
1868;DU PONCEAU
1869;GAY LUSSAC
1870;GAVAUDAN
1871;DU DOC SEYER
1872;DES ALLIES
1873;BARBA
1874;DES ARCADES
1875;CHANTAULT
1876;DE GUINEFOLLE
1877;OLYMPE DE GOUGES
1878;DU VERGER
1879;ELZEVIR
1880;MARCEL PAGNOL
1881;AUGUSTE BLANCHE
1882;SAINT HONORE
1883;DU LIEUTENANT DAGORNO
1884;LOUIS ROLLAND
1885;DE SAINT JULIEN
1886;RES DE LA CROIX BLANCHE
1887;D AVRON
1888;DE LA SOMME
1889;GEORGES LECHARTIER
1890;DE MEUDON
1891;CLAIRAUT
1892;DE LA PINEDE
1893;DE L ENFER
1894;LUCIEN QUITTELIER
1895;FERNAND BONIFAY
1896;DE LA ROCHEFOUCAULD
1897;RADIGUEY
1898;LES SEMBOULES
1899;DES ECUREUILS
1900;DU CLOS DE LA BRUNNE
1901;CHANZY
1902;DES GRAVILLIERS
1903;DES PROFESSEURS CURIE
1904;PONIATOWSKI
1905;JEAN DE GINGINS
1906;JEAN BAPTISTE POQUELIN
1907;JEAN MACE
1908;SAINT SAUVEUR
1909;DES DOMINICAINES
1910;LUCY PARSONS
1911;ANTOINE DEMUSOIS
1912;HORACE BERTIN
1913;DE MONTBELIARD
1914;CASSIS LE VALLAT
1915;EUGENE DELACROIX
1916;DE CHASSAGNE
1917;MARECHAL NEY
1918;DU GENERAL FERY
1919;CROS DE CAPEU
1920;DU LAVOIR
1921;DES ANC PRISONS
1922;L OLIVINE
1923;DE LA SALICORNE
1924;CLAUDE LEVI-STRAUSS
1925;DU SOLEIL GR HORTENSIAS
1926;DE POUGNY
1927;DE ROCHEFORT
1928;YVES KLEIN
1929;CLOS DES FONDS
1930;DES CARPIERES
1931;DE L ANCENSEMENT
1932;ALFRED DARROUX
1933;DES DEPORTES
1934;MARIE COUTURIER
1935;D ALGER
1936;DU CHEMIN VERT
1937;DE LA POINTE
1938;DE CHATEAUBLANC
1939;DE LA LINIERE
1940;DU GEN LECLERC
1941;JEAN ARTUS
1942;GINIEZ
1943;DES LOMBARDS
1944;DU FOUR
1945;LE CATALUNYA
1946;LUCIEN SAMPAIX
1947;BOURGAIN
1948;FRONT DE NEIGE
1949;DES QUINZES
1950;COTRONE
1951;ROBERT SCHUMANN
1952;DU BUISSON
1953;VAUGELAS
1954;XAVIER MONTENY
1955;LOUIS LESEIGNEUR
1956;ST VINCENT DE PAUL
1957;GUY DE MAUPASSANT
1958;BERTRAND FLORNOY
1959;POINTIN
1960;MELINGUE
1961;JULES LECESNE
1962;LA VIE NEUVE
1963;DE LA CONDAMINE
1964;DE LA PILLOTTE
1965;DE LA PEUPLERAIE
1966;GENEVIEVE DE GALARD
1967;DU CHANT DU MERLE
1968;AUGUSTE BLANQUI
1969;JEAN OLIVIER
1970;DES MERISES
1971;DES GRES
1972;CREBILLON
1973;DE LA TOMBE ISSOIRE
1974;DU VAL CLARET
1975;DESIRE CLAUDE
1976;CHANTEREAU
1977;MARIUS AUFAN
1978;DU MAL LECLERC
1979;LIGNER
1980;FALGUIERE
1981;DU HAUT BOURGEOIS
1982;DES VIKINGS
1983;ESPADON
1984;DU MARECHAL GALLIENI
1985;BENJAMIN FILLON
1986;DE L'UNION EUROPEENNE
1987;ERIC TABARLY
1988;LE FERON
1989;DE TROYES
1990;DE NIMES
1991;LOUIS THEOPHILE REAL
1992;VALLE DI VIGNOLA
1993;DE BIRAGUE
1994;EL BIAR
1995;DE SAINT OMER
1996;BERNARD DU BOIS
1997;MARTIN BASSE
1998;DE NANTES
1999;SIMON DUCROS
2000;DE VIREBELLE
2001;D ANJOU
2002;LES JARDINS DE L'ABBAYE
2003;CITHARISTA
2004;DES SABLES
2005;DU PARC STE CLAIRE
2006;DES BRUNETTES
2007;RENEE AUDUC
2008;DE CREPIEUX
2009;SANTOS DUMONT
2010;PROFESSEUR LANGEVIN
2011;DE FAYENCE
2012;EDGAR QUINET
2013;BAPTISTIN CAYOL
2014;LACROIX
2015;AUX FLEURS
2016;PAS DE LES AMNES
2017;THEODORE DE BANVILLE
2018;MARTYRS RESISTANCE
2019;DE LA GOELETTE
2020;DE LA MISERICORDE
2021;CLAVEL
2022;BURNOUF
2023;DEZOBRY
2024;ALBERT LEBRUN
2025;ERNEST SAVART
2026;JOUVENET
2027;GRENETTE
2028;GEORGES JANIN
2029;DU VAL DES BOIS
2030;DU PALLADIO
2031;DES SAPINS
2032;LOUIS BOTINELLY
2033;GEORGES VIGOR
2034;FRANCOIS MOUTHON
2035;TROUCHE
2036;LOUIS BLERIOT
2037;DES GRIMETTES
2038;DE BUZENVAL
2039;HENRI ISNARD
2040;DOC FERNAND LALESQUE
2041;CAPITAINE ROOS
2042;GEORGE  5
2043;NOTRE DAME
2044;DES BAUMETTES
2045;FLEGIER
2046;JOHN LENNON
2047;DU MONT BORON
2048;ALLEE WILLIAM BUTTERFIELD
2049;LES RORTIERES
2050;VICTOR
2051;DE CHEVILLY
2052;STE SOPHIE
2053;VAUBECOUR
2054;ANTOINE GIROUST
2055;HOTEL DE VILLE
2056;HONORE
2057;LA CONDEMAINE
2058;DE BERRE
2059;DE MUSSET
2060;DES MARAICHERS
2061;GUY FABRE
2062;DE VALENCE
2063;DE L AULNAY MALLO
2064;DES VERRIERS
2065;DES HAUTES OURMES
2066;DU GRAND CANAL
2067;DE LA GRANDE COTE
2068;AMEDEE MOREL
2069;DU JOURDAIN
2070;D IRLANDE
2071;DE LA COLLEGIALE
2072;LE CRES D L GINESTELLE
2073;DU 2 DECEMBRE 1870
2074;GASTON DEFERRE
2075;GALLICE
2076;FONCET
2077;DE L ARMEE BELGE
2078;DE LA TOUR
2079;DE MONTTESSUY
2080;DU PORTAIL
2081;MARITIME
2082;DE LA BERENGERE
2083;NICEPHORE NIEPCE
2084;AUX GLOVETTES
2085;DU DR SCHWEITZER
2086;PRES DE L AUMONE
2087;DES CHAMPS RENAUDINS
2088;DES CHANDELLES
2089;DES MOUSSERONS
2090;MONPLAISIR
2091;BARRAULT
2092;GRANDE RIVE
2093;ST DENIS
2094;COTE DE LA CAVEE
2095;DOM DE LA BUTTE A LA REINE
2096;CHARLES GILLE
2097;HENRI LEBRUN
2098;DES ETANGS
2099;RAYMOND RAMBERT
2100;D ARDENAY
2101;PIERRE GRENIER
2102;DE GRAND COUR
2103;93 EME RAM
2104;DU STOLE
2105;LAURENCE BERLUCHON
2106;DES FRAISETTES
2107;D ATTILLY
2108;ALPHONSE LE GALLO
2109;DU PUITS LANDAIS
2110;LEGRAND
2111;VIGNA MAJO
2112;PIERRE SEMARD
2113;DU BOUT DE LA VILLE
2114;VICTOR CRESSON
2115;12E REGIMENT DE CHASSEURS
2116;DE VISEU
2117;PHILIBERT LUCOT
2118;EUGENE LAMARRE
2119;DU ROSAIRE
2120;PREUILLY
2121;DU VIEUX PUITS
2122;DES LACETS
2123;MARIO CAPRA
2124;PATRICK MODIANO
2125;DOCTEUR ROUX AULNES
2126;DE CHANTACO
2127;DU FG POISSONNIERE
2128;FORAIN F VERDIER
2129;FAUTRAS
2130;BREBAN
2131;NOCART
2132;JACQUES PORRAZ
2133;DES ETATS UNIS
2134;GUSTAVE ROUANET
2135;DES ARTISTES
2136;DU ONZE NOVEMBRE
2137;DE LA GRANDE COCAGNE
2138;DES CHAMPS CORBILLY
2139;D AQUITAINE
2140;DU MARECHAL LYAUTEY
2141;DE L ORDRE
2142;VAUBAN
2143;PLAISANCE
2144;DE L'EMBARCADERE
2145;DE VITTEL
2146;JULES LAGAISSE
2147;PRESIDENT ROOSEVELT
